chat,messageDatetime,messageText
https://t.me/AargauUkraine,2022-03-26 08:10:49+00:00,Тоесть если люди едут например с люцерн в Цюрих ха гум помощью им говорят что бы ехать к себе назад ? Или как🤔
https://t.me/AargauUkraine,2022-03-26 08:11:59+00:00,"Нет, это мы пытались узнать за продуктовые карточки. Вещи вроде как всем раздают, не интересовалась"
https://t.me/AargauUkraine,2022-03-26 08:17:32+00:00,Аааа поняла
https://t.me/AargauUkraine,2022-03-26 08:26:13+00:00,"Тож якщо щось потрібно, зв’яжіться.. а де ви і скільки?"
https://t.me/AargauUkraine,2022-03-26 08:29:24+00:00,"Мы привозим вещи в приют и собираем, сейчас я написала по двум школам своим, думаю принесут опять на днях много. Можете мне пожалуйста писать в личку кому что надо, я буду собирать. Очень сложно со свпортивными вещами и обувью, но детской летней вроде как много. Плюс у меня другие волонтеры знакомые и в бюлахе в центре много одежды. В принципе возможно подобрать. К тому же есть много стульев. И еще хозяйская утварь
 Пожалуйста пишите мне напрямую, только коротко и списоком. Спасибо"
https://t.me/AargauUkraine,2022-03-26 08:29:45+00:00,
https://t.me/AargauUkraine,2022-03-26 08:29:48+00:00,Это мы вчера
https://t.me/AargauUkraine,2022-03-26 08:30:41+00:00,Очень много игрушек. Незнаю куда девать
https://t.me/AargauUkraine,2022-03-26 08:41:40+00:00,"Добрый день, подскажите пожалуйста в Бадене есть гум помощь и секонд?"
https://t.me/AargauUkraine,2022-03-26 08:42:54+00:00,"Сегодня и завтра точно проще съездить в Цюрих, пролистайте сообщения выше"
https://t.me/AargauUkraine,2022-03-26 08:45:03+00:00,"Підскажіть,будь ласка,а якщо статус S отримали, треба ще чекати від кантону звістку про візіт в Аару.Треба доофоритими ж всі доки? Сама звістка приходить по ел.пошті чи в поштову скриньку?"
https://t.me/AargauUkraine,2022-03-26 08:45:33+00:00,"Друзья, пробежалась по всем Броки, нигде нет самокатов малышне, вы не подскажете, где их можно добыть? Где кто искал? На тутти?"
https://t.me/AargauUkraine,2022-03-26 09:00:17+00:00,"Девочки, напишите пожалуйста список одежды и размеры что конкретно надо, я по подругам и мамам с садике кину клич. Я в Бадене"
https://t.me/AargauUkraine,2022-03-26 09:05:06+00:00,Про коврик для йоги тоже спрошу
https://t.me/AargauUkraine,2022-03-26 09:09:04+00:00,Нам соседи подарили 😉 нужно в гемайнд спросить или у кого живёте
https://t.me/AargauUkraine,2022-03-26 09:14:56+00:00,"О каких карточках вы спрашивали, поделитесь, плиз"
https://t.me/AargauUkraine,2022-03-26 09:15:14+00:00,"В Аарау если, должен быть у меня. Напишите в личку, состыкуемся"
https://t.me/AargauUkraine,2022-03-26 09:15:43+00:00,"KulturLegi? Вроде бы это карточки для нуждающихся в помощи, по ним скидки"
https://t.me/AargauUkraine,2022-03-26 09:17:09+00:00,"Добрый день!
Обратитесь в caritas
Дают ваучер на еду на человека на 20 франков
И ваучер на одежду 60 франков

https://www.caritas.ch/de/wer-wir-sind/organisation/regionale-caritas.html"
https://t.me/AargauUkraine,2022-03-26 09:17:09+00:00,
https://t.me/AargauUkraine,2022-03-26 09:17:10+00:00,"Caritas.ch я написала, пригласили взять ваучер"
https://t.me/AargauUkraine,2022-03-26 09:17:37+00:00,Вот такую инфу я видела в других чатах
https://t.me/AargauUkraine,2022-03-26 09:17:49+00:00,Поэтому и решила так же написать
https://t.me/AargauUkraine,2022-03-26 09:47:50+00:00,Но ответа пока нет
https://t.me/AargauUkraine,2022-03-26 10:20:42+00:00,"Это Люцерн, там могут быть другие правила"
https://t.me/AargauUkraine,2022-03-26 10:54:24+00:00,"Подскажите , а это для всех городов в этом кантоне Ааргау?"
https://t.me/AargauUkraine,2022-03-26 11:02:16+00:00,"На этом сайте Caritas.ch напишите им , выбрав свой кантон , и после ответа будем знать. Я просто поделилась информацией, как другие люди получали, сама я написала в кантон ааргау вчера, но пока нет ответа."
https://t.me/AargauUkraine,2022-03-26 11:04:22+00:00,"Так, у деяких речах Швейцарія дуже повільна і зазвичай доступна лише в робочий час."
https://t.me/AargauUkraine,2022-03-26 11:31:41+00:00,"О да. После 5 вечера пятницы все свободны, а уж найти что-то открытое в воскресенье- это чудо (даже многие кафе!!!). Исключение - магазины на вокзале и заправках"
https://t.me/AargauUkraine,2022-03-26 11:33:06+00:00,https://www.ag.ch/de/themen/asyl-und-fluechtlingswesen/ukraine-krise/schulangebot
https://t.me/AargauUkraine,2022-03-26 12:09:49+00:00,ой.. гарна порада... дякую.. німецька моя рідна мова.. а діти розуміють мою російську українську..😀
https://t.me/AargauUkraine,2022-03-26 12:11:29+00:00,"Так, на жаль.. І там беруться завищені ціни.."
https://t.me/AargauUkraine,2022-03-26 12:28:51+00:00,"Мы арендовали в специальном центре, называется как-то наподобие ""игротека"", там можно на месяц взять, ещё игрушки там можно арендовать и тп"
https://t.me/AargauUkraine,2022-03-26 12:40:28+00:00,Огромное спасибо! Подскажите пожалуйста адрес и расценки!
https://t.me/AargauUkraine,2022-03-26 12:47:49+00:00,"Мы в городке Меллинген, но я так поняла во многих городках есть Ludoteka(u с двумя точками), нужно спросить у местных"
https://t.me/AargauUkraine,2022-03-26 12:49:15+00:00,"15 франков на месяц, если в исправности вернуть, то 5 франков вернут. На год абонемент 70 франков, и можно брать за раз по 3 предмета/игрушки и менять их как надоест"
https://t.me/AargauUkraine,2022-03-26 12:59:23+00:00,"Настя, в центре Аарау рядом с вокзалом есть и книжный Броки. Детские книжки в отличном состоянии за 1-2 франка можно взять. Иногда  если купить несколько,  могут в подарок ещё одну дать. И там же есть книги на русском языке."
https://t.me/AargauUkraine,2022-03-26 13:01:47+00:00,Броки - это магазины подержанных вещей?
https://t.me/AargauUkraine,2022-03-26 13:04:36+00:00,"А где можно в арау купить недорогие школьные принадлежности, обычные тетради и ручки?"
https://t.me/AargauUkraine,2022-03-26 13:08:28+00:00,Да.
https://t.me/AargauUkraine,2022-03-26 13:12:41+00:00,"Если для школы, то имейте в виду,  что школа выдаёт все школьные принадлежности, включая циркуль и калькулятор. Я бы посоветовала подождать и потом докупить, если понадобится."
https://t.me/AargauUkraine,2022-03-26 13:13:33+00:00,"Кто писал про коврик для йоги? Нашёлся, могу отдать, напишите в личку"
https://t.me/AargauUkraine,2022-03-26 13:14:13+00:00,"Ооо, спасибо огромное! Мы вчера были в Броки в Вёшнау, там масса невероятных книг, набрали музыкальных и разных необычных , также взяла себе обувь за 7 франков и игрушки сыну. Довольна как слон)"
https://t.me/AargauUkraine,2022-03-26 13:14:54+00:00,"У меня пока дочь онлайн занимается в укр школе, просто нужно пару тетрадок , не больше и пару ручек ))"
https://t.me/AargauUkraine,2022-03-26 13:17:34+00:00,"M-Budget Kugelschreiber | Migros
https://produkte.migros.ch/m-budget-kugelschreiber"
https://t.me/AargauUkraine,2022-03-26 13:17:34+00:00,Вот такой набор ручек в любом Migros можно найти
https://t.me/AargauUkraine,2022-03-26 13:22:00+00:00,"Там же можно купить тетради на пружинах, я такие сыну взяла"
https://t.me/AargauUkraine,2022-03-26 13:41:53+00:00,
https://t.me/AargauUkraine,2022-03-26 13:42:07+00:00,Такие обычные тетради
https://t.me/AargauUkraine,2022-03-26 13:42:14+00:00,По 12 листов
https://t.me/AargauUkraine,2022-03-26 13:45:19+00:00,"Добрый день! Сегодня ездили в Цюрих за вещами, там огромная очередь, не выстояли. Были в 11.30, люди естественно занимали намного раньше(("
https://t.me/AargauUkraine,2022-03-26 13:50:41+00:00,Написала вам в сообщения 🙏
https://t.me/AargauUkraine,2022-03-26 14:26:21+00:00,"Всем привет! Уточните пожалуйста, а в Германию своим ходом на общественном транспорте можно поехать скупиться? Это нам бесплатно? И что это за транспорт после автобуса, на картинке вроде трамвай, а вроде должен быть поезд, нет?"
https://t.me/AargauUkraine,2022-03-26 14:27:17+00:00,Поезд номер 27
https://t.me/AargauUkraine,2022-03-26 14:27:34+00:00,"Ага, таки поезд) Спасибо)"
https://t.me/AargauUkraine,2022-03-26 14:27:57+00:00,Да . Отходит с платформы 4( Gleis 4)
https://t.me/AargauUkraine,2022-03-26 14:28:15+00:00,"Пока ожидаете статус S, выезжать из страны нельзя.."
https://t.me/AargauUkraine,2022-03-26 14:28:24+00:00,А бесплатный проезд или нет не подскажу . Узнайте в немецких группах
https://t.me/AargauUkraine,2022-03-26 14:28:53+00:00,Мы как раз едем из Германии.  Но мы на машине 👍
https://t.me/AargauUkraine,2022-03-26 14:29:17+00:00,Если ваш статус защиты в Швейцарии в Германии скорее всего вам нельзя бесплатно
https://t.me/AargauUkraine,2022-03-26 14:29:51+00:00,"Кстати наверное да , логично 👆"
https://t.me/AargauUkraine,2022-03-26 14:29:58+00:00,"Хм.. Получила бумаги из SEM о позитивном рассмотрении моего дела как я понимаю, но пластик еще не получила. Это значит надо ждать пластик не знаете?"
https://t.me/AargauUkraine,2022-03-26 14:31:05+00:00,"Как нам сказали эти бумаги очень важны и они доказывают что у вас есть уже статус .
Это нам сказали в миграционке"
https://t.me/AargauUkraine,2022-03-26 14:31:15+00:00,"Ездила с родственницей на машине, но сложно под ее график подстраиваться, хочу сама проехать.."
https://t.me/AargauUkraine,2022-03-26 14:31:36+00:00,Понимаю 👍👍
https://t.me/AargauUkraine,2022-03-26 14:32:18+00:00,У меня мама и сестра вчера уже получили свои карты . Можно не таскать бумажки эти 🙈
https://t.me/AargauUkraine,2022-03-26 14:32:44+00:00,"Да, я тоже так понимаю, там есть номер какой то важный который мне присваивают, значит ехать я так понимаю можно, но надо прикинуть сколько мне может стоить эта поездка)"
https://t.me/AargauUkraine,2022-03-26 14:34:07+00:00,"В любом случае до границы можете доехать бесплатно , а там купите билет на трамвай.  Думаю все равно выйдет дешевле чем тут все покупать . Но помните мясо 1 кг на человека 👍"
https://t.me/AargauUkraine,2022-03-26 14:36:15+00:00,"Да, я не могу сказать на 100 %,но такои правила для всех стран пока ожидаешь пластик нельзя покидать страну"
https://t.me/AargauUkraine,2022-03-26 14:37:34+00:00,"Мясо в Швейцарии очень дорого, особенно в мясных лавках, местные его не часто едят, нужно менять привычки 😉 зелень не дорого, придётся переходить на подножный корм 😂😂😂😉"
https://t.me/AargauUkraine,2022-03-26 14:43:07+00:00,"Да тут мясо дорого.  
Сегодня ездили в Германию взяли всех детей с собой и маму . Что бы побольше мяса взять 😅"
https://t.me/AargauUkraine,2022-03-26 14:49:04+00:00,Мясо и мясные продукты? Суммарно?  Или только мясо свежее считается?
https://t.me/AargauUkraine,2022-03-26 14:49:24+00:00,Мясо и мясные продукты
https://t.me/AargauUkraine,2022-03-26 14:49:46+00:00,Ух ты как строго (
https://t.me/AargauUkraine,2022-03-26 14:50:05+00:00,https://www.bazg.admin.ch/bazg/en/home/information-individuals/travel-and-purchases--allowances-and-duty-free-limit/importation-into-switzerland.html
https://t.me/AargauUkraine,2022-03-26 14:50:15+00:00,Очень строго . Если поймают то такой штраф влепят🙈
https://t.me/AargauUkraine,2022-03-26 14:50:29+00:00,советую ознакомиться с инфографикой указанной по ссылке выше
https://t.me/AargauUkraine,2022-03-26 14:50:56+00:00,"В Мигрос постоянно скидки, в последний раз филе индейки по 12,5 брала, а свинину, кажется, по 17,5.
Было ограниченное количество упаковок по такой скидке, но они были."
https://t.me/AargauUkraine,2022-03-26 14:51:33+00:00,Да очень хорошая информация
https://t.me/AargauUkraine,2022-03-26 14:51:47+00:00,Вот с ссылки взяла я
https://t.me/AargauUkraine,2022-03-26 14:57:17+00:00,Вот в Германии взяли . Поэтому у кого есть возможность лучше в Германию.  Но на границе осторожно 👆 тут шутки с этим плохо . Но у кого нет возможности то будем помогать друг другу находить акции по местным магазинам 👍
https://t.me/AargauUkraine,2022-03-26 14:59:27+00:00,"В авто тоже проверяют багаж на границе? Мы когда въезжали в Швейцарию из Германии, вообще никто нас не останавливал и не проверял..."
https://t.me/AargauUkraine,2022-03-26 15:00:00+00:00,За то батат здесь дешевле)
https://t.me/AargauUkraine,2022-03-26 15:00:37+00:00,"проверяют выборочно, и могут оштрафовать если вы превысите норму провоза"
https://t.me/AargauUkraine,2022-03-26 15:00:57+00:00,Нас тоже не проверяли . За 10 лет может 2 раза остановили . Но у меня столько знакомых которым не повезло.  И пример штраф от 300 и до ... франков
https://t.me/AargauUkraine,2022-03-26 15:04:20+00:00,"А если с арау на машине, то в какой город нужно ехать? И в воскресение работают там магазины или тоже закрыты?"
https://t.me/AargauUkraine,2022-03-26 15:06:18+00:00,"На машине я часто езжу в Waldshut, но многие ездят в Bad Säckingen так как туда идет автобан"
https://t.me/AargauUkraine,2022-03-26 15:07:52+00:00,Закрыто
https://t.me/AargauUkraine,2022-03-26 15:08:19+00:00,Мы с Dagmersellen 6252 ездим в Lörrach.
https://t.me/AargauUkraine,2022-03-26 15:09:43+00:00,Спасибо большое за эту информацию .
https://t.me/AargauUkraine,2022-03-26 15:11:04+00:00,Я думаю что с биометрическим паспортом я могу пересекать границу без пробоем и с грин картой
https://t.me/AargauUkraine,2022-03-26 15:12:25+00:00,Можете. Тут вопрос в статусе S если подавались. Говорят что пока не дали то нельзя пересекать
https://t.me/AargauUkraine,2022-03-26 15:14:29+00:00,"Друзей остановили, проверили. На двоих взяли 7 кг мяса, они не знали. Сплюсовали все, в том числе паштеты, колбасы и т.д.."
https://t.me/AargauUkraine,2022-03-26 15:14:31+00:00,"Ну я такого не читала нигде, я подала онлайн заявку, жду вызова, все документы при мне.  Кто мне может запретить на машине перемещаться ."
https://t.me/AargauUkraine,2022-03-26 15:15:54+00:00,Статус s это эквивалент европейской временной защиты. Это не беженство.
https://t.me/AargauUkraine,2022-03-26 16:09:49+00:00,"Такая игротека называется Ludotek. Когда я спрашивала в месте проката - о, классно и бюджетно, беженцам будет интересно, мне сказали, что пока нет регистрации, им нужен будет местный поручитель. Так что если что будьте готовы, могут дать на таких условиях"
https://t.me/AargauUkraine,2022-03-26 16:11:08+00:00,"Кстати, в Базеле 100% есть большая секция детских русских книг в библиотеке, у меня коллеги брали. Некоторые города Ааргау близко к Базелю, некоторым туда всё равно придётся ехать регистрироваться"
https://t.me/AargauUkraine,2022-03-26 16:17:11+00:00,"У нас есть,  пишите в личку"
https://t.me/AargauUkraine,2022-03-26 16:41:22+00:00,"Девочки, кому хочется поддержать себя в отличной физической форме, в Турги для украинцев проводиться спорт танцы и аэробика ; два раза в неделю . Вторник 9:30 утра и четверг 20:30. Кто хочет пишите в личку все расскажу"
https://t.me/AargauUkraine,2022-03-26 16:41:30+00:00,Бесплатно
https://t.me/AargauUkraine,2022-03-26 16:45:51+00:00,возможно кто-то есть здесь из Еглисвиля?Я тренер по современным танцам и фитнесу.В Украине занималась с детками и взрослыми.Была бы рада что-то организовать где-то по местности бесплатно💙
https://t.me/AargauUkraine,2022-03-26 17:05:03+00:00,"Turgi это около Brugg, так?"
https://t.me/AargauUkraine,2022-03-26 17:37:25+00:00,"Окей, буду знать👌🏻Danke schön!"
https://t.me/AargauUkraine,2022-03-26 18:10:11+00:00,"Если получится найти помещение в Lenzburg, то это было бы отлично. В Эглисвиль больно на перекладных добираться ((("
https://t.me/AargauUkraine,2022-03-26 18:23:23+00:00,"Мне тоже непонятно,статус S на листе А4 пришло,но как с карточкой?Карточку нужно ждать по почте??"
https://t.me/AargauUkraine,2022-03-26 18:23:44+00:00,Или ехать куда-то?😳
https://t.me/AargauUkraine,2022-03-26 18:24:20+00:00,"Пожалуйста кто есть в Турги, отпишитесь"
https://t.me/AargauUkraine,2022-03-26 18:25:15+00:00,"у нас дочка профессионально занималась современными и народными танцами, как раз ищем где ей продолжать. Но мы в Ротрист"
https://t.me/AargauUkraine,2022-03-26 19:16:39+00:00,"Моей маме пришло письмо с sem . И там был термин (встреча) с датой и временем  в миграционку . Мама и сестра туда приехали на назначенное время , их сфоткали , взяли отпечатки указ пальцев , роспись , и через пару дней по почте пришло два заказных письма (нужно было их лично забрать у почтальона печкина и расписаться ) . И там были их ID  карты"
https://t.me/AargauUkraine,2022-03-26 19:17:21+00:00,"А знакомы  пришло чуть по другому . Пришло письмо с сэм,  и через пару дней отдельным письмом термин в миграционку"
https://t.me/AargauUkraine,2022-03-26 19:30:39+00:00,"У нас вообще по другому))) Сфоткались, сдали отпечатки, через неделю письмо из sem про позитивный статус. А в гемаинде сказали что на них придет пластик и нам позвонят когда получат))"
https://t.me/AargauUkraine,2022-03-26 19:42:34+00:00,"У нас в гемайнде нефига не знают 🤦‍♀ и только дают номера телефонов и говорят "" позвоните туда , позвоните сюда и там узнайте ""🤦‍♀"
https://t.me/AargauUkraine,2022-03-26 19:43:23+00:00,"Да, мало кто знает что с нами делать) Нам повезло парень амбициозный попался, учится на нас, узнает все 😆"
https://t.me/AargauUkraine,2022-03-26 19:49:30+00:00,"Добрый вечер, кто-то есть из Рудольфштеттен ?"
https://t.me/AargauUkraine,2022-03-26 19:51:21+00:00,"По меркам Ааргау вы практически Цюрих ))) но может кто есть в Bremgarten Wohlen, Dietikon, Spreitenbach"
https://t.me/AargauUkraine,2022-03-26 19:52:55+00:00,Да не далеко от Цюриха
https://t.me/AargauUkraine,2022-03-26 20:01:24+00:00,"добрый вечер.  я в видене живу , рядышком с вами"
https://t.me/AargauUkraine,2022-03-26 20:01:35+00:00,у нас здесь есть пару семей .
https://t.me/AargauUkraine,2022-03-26 20:01:49+00:00,это ответ про рудолфштеттен
https://t.me/AargauUkraine,2022-03-26 20:02:11+00:00,"Доброї ночі!!! Ми біля Wohlen,  в Waltenschwil"
https://t.me/AargauUkraine,2022-03-26 20:02:23+00:00,
https://t.me/AargauUkraine,2022-03-26 20:04:08+00:00,"Если кому-то нужно, отдам 90х200 с тумбочкой и матрасом. Есть стул для письменного стола . Пишите в личку ."
https://t.me/AargauUkraine,2022-03-26 20:07:18+00:00,Времгартен
https://t.me/AargauUkraine,2022-03-26 20:10:35+00:00,Есть😂😂😂 мы
https://t.me/AargauUkraine,2022-03-26 20:23:21+00:00,"девушки из рудольфштеттен, это про вас статья в газете бремгартен была ?"
https://t.me/AargauUkraine,2022-03-26 20:32:45+00:00,"Ага, это мы😉"
https://t.me/AargauUkraine,2022-03-26 20:32:58+00:00,
https://t.me/AargauUkraine,2022-03-26 20:33:38+00:00,
https://t.me/AargauUkraine,2022-03-26 20:33:56+00:00,"Мы прославились, неожиданно 🙈"
https://t.me/AargauUkraine,2022-03-26 20:34:57+00:00,"Дівчата, ви красуні💙💛"
https://t.me/AargauUkraine,2022-03-26 20:36:08+00:00,только сегодня прочитала статью !
https://t.me/AargauUkraine,2022-03-26 20:36:41+00:00,"с удовольствием пригласила бы вас на кофе в берикон , в кафе 😉"
https://t.me/AargauUkraine,2022-03-26 20:37:06+00:00,А мы с удовольствием придём 😉
https://t.me/AargauUkraine,2022-03-26 20:38:11+00:00,"тогда давайте , как тот среду после обеда"
https://t.me/AargauUkraine,2022-03-26 20:50:12+00:00,"Друзья, я в Аарау, очень советую два Броки (секонда) в окрестностях - Brockenhalle telli и Heilsarmee brocki Wöschnau. Это места - просто рай для любителей подобного, есть все от мебели до колясок, от книг до игрушек. Но нужно уметь искать, конечно. И быть готовым, что это уже БУ:)
Мне как большому поклоннику подобного было там супер-классно. Вещи детские от одного франка, книги и игрушки тоже. Обувь можно найти от 7 франков. 

И ещё - сегодня в каритасе взяла ваучер на 50 франков себе и 25 ребенку. Фантастика)"
https://t.me/AargauUkraine,2022-03-26 20:51:02+00:00,Давайте дружить)
https://t.me/AargauUkraine,2022-03-26 20:51:54+00:00,🥂
https://t.me/AargauUkraine,2022-03-26 20:52:52+00:00,Загуглила пол часа ходьбы ) прийдем в гости или вы к нам
https://t.me/AargauUkraine,2022-03-26 20:53:35+00:00,"да , совсем рядом !"
https://t.me/AargauUkraine,2022-03-26 20:54:41+00:00,"(Ура, чат затеян не зря, админы могут идти спать спокойно)"
https://t.me/AargauUkraine,2022-03-26 20:57:03+00:00,"А дайте адрес , этого каритаса в арау."
https://t.me/AargauUkraine,2022-03-26 20:57:52+00:00,"Загуглите пожалуйста, он там один. Я тоже по гугл мепс нашла"
https://t.me/AargauUkraine,2022-03-26 20:58:29+00:00,Caritas. И выше уже писали раза три точно
https://t.me/AargauUkraine,2022-03-26 21:02:24+00:00,Давайте 🍾
https://t.me/AargauUkraine,2022-03-26 21:10:46+00:00,"я там была, вообще не впечатлило и цены"
https://t.me/AargauUkraine,2022-03-26 21:14:35+00:00,"Цены не как в украинском секонде, конечно, но учитывая ваучер, можно много кое-что взять на сезон."
https://t.me/AargauUkraine,2022-03-26 21:14:58+00:00,"Я в Украине на 18 грн килограмм вещей покупала,  тут такого конечно ждать не приходится 😅😅"
https://t.me/AargauUkraine,2022-03-26 21:57:41+00:00,"Интересно) 
А как вы взяли ваучер в Каритас, подскажите, пожалуйста?"
https://t.me/AargauUkraine,2022-03-26 22:15:23+00:00,"Друзья, просто пришла в каритас и спросила, действует ли у них акция. Показала украинский паспорт. Спросили, есть ли с собой пермит С, я сказала, что только подали заявление. Написала свое имя и имя ребенка на бумажке какой-то у них.
Выдают карточку бумажную на 50 франков взрослому и на 25 ребенку. Можно использовать несколько раз, то есть я сегодня купила на 8 франков, мне отминусовали и написали, что уже 42 осталось. Это очень удобно! Обычо, если в Украине подобная система сертификатов, то нужно за раз обналичить. Тут можно многоразово."
https://t.me/AargauUkraine,2022-03-27 03:06:09+00:00,"Біженці допомагають біженцям

 Тому Allianz створила безкоштовну гарячу лінію для біженців та приймаючих сімей з України за номером 058 358 50 00 (застосовується лише звичайна плата для швейцарських телефонних операторів).  Кожен, хто має проблеми зі спілкуванням або потребує допомоги із завданням чи розмовою, може телефонувати з понеділка по неділю з 8:00 до 22:00.  На іншому кінці лінії – українські біженці, які розмовляють німецькою."
https://t.me/AargauUkraine,2022-03-27 06:05:21+00:00,Спасибо за информацию!❤️🙏🏻
https://t.me/AargauUkraine,2022-03-27 06:08:53+00:00,"Могу дать адрес outlet village. Там-то цены по-любому огонь. Ну блин, господа, вы хотели что от благотворительного секонд-хенд в Швейцарии?"
https://t.me/AargauUkraine,2022-03-27 06:09:17+00:00,Мы в Dotticon!
https://t.me/AargauUkraine,2022-03-27 06:16:24+00:00,"Всем привет, делюсь послезным каналом, одесситка, она очень интересно и главное правдиво рассказывает про жизнь в Швейцарии"
https://t.me/AargauUkraine,2022-03-27 06:16:27+00:00,https://youtu.be/vtY40ltvn9s
https://t.me/AargauUkraine,2022-03-27 06:19:03+00:00,"И ещё рекомендую у кого есть детки, моя подруга тоже ведёт инсту, много полезной информации про детей, сады и язык"
https://t.me/AargauUkraine,2022-03-27 06:47:04+00:00,Ми зовсім поряд)Hagglingen
https://t.me/AargauUkraine,2022-03-27 06:50:45+00:00,Можно ссылку на ее Инстаграм?
https://t.me/AargauUkraine,2022-03-27 07:26:55+00:00,https://instagram.com/alps_mama?utm_medium=copy_link
https://t.me/AargauUkraine,2022-03-27 07:45:35+00:00,"Ольга, 
А куда я могу отдать одежду ? 
Обувь 38 
Детская 25 
Одежду женская S 
Детская на девочку 98-104"
https://t.me/AargauUkraine,2022-03-27 07:51:12+00:00,"Девочки добрый день,кто живет в Шинцнах-бад ?"
https://t.me/AargauUkraine,2022-03-27 08:11:26+00:00,Я
https://t.me/AargauUkraine,2022-03-27 08:48:11+00:00,"Я раньше отвозилп в берн или цюрих, но эти центры раздавали пару дней и все. Больше не вожу, да и раздала уже все свое. Когда есть конкретный запрос, спрашиваю одежду по друзьям и отдаю кому нужно. Хотите можете мне отвезти. Тут как раз девушка спрашивала размер S.   У несс сын 86-92, она должна заехать вначале недели, может что возьмёт"
https://t.me/AargauUkraine,2022-03-27 08:49:02+00:00,"Я думаю будет надо беженцам ещё много чего, все раздадим может просто через этот чат"
https://t.me/AargauUkraine,2022-03-27 08:50:20+00:00,"А ещё хотела всем сказать какие тут все дружелюбные и вежливые 👍😊, так держать! Не каждый чат может похвастаться такой атмосферой к сожалению 😔"
https://t.me/AargauUkraine,2022-03-27 08:51:37+00:00,"Выдача гуманитарной помощи детям в Цюрихе 29 марта
Мы будем раздавать одежду, обувь и игрушки для детей.
Адрес места выдачи: Kirchgasse 13, 8001 Zürich второй этаж (https://www.kulturhaus-helferei.ch/)
Проезд от главного вокзала на трамвае №4 (направление Bahnhof Tiefenbrunnen) до остановки Helmhaus. Потом 3 минуты пешком.
Дата и время: 29 марта с 12:00 до 17:00
Дорогие граждане Украины с детьми, оказавшиеся в Цюрихе!
Если вы нуждаетесь в помощи, мы с удовольствием бесплатно поделимся с вами одеждой и обувью для детей.
Правила раздачи:
- Пожалуйста, предоставьте документы, удостоверяющие вашу личность.  
- Будьте вежливы с сотрудниками. Они волонтеры и работают бесплатно.
- Соблюдайте очередь.
Special THANK YOU to Kulturhaus Helferei for helping organize the place and to our volunteers.
https://www.facebook.com/Kulturhaus-Helferei-962724220485562"
https://t.me/AargauUkraine,2022-03-27 08:51:44+00:00,Я собираю одежду для ембраха. Могу приехать забрать
https://t.me/AargauUkraine,2022-03-27 08:51:47+00:00,"Вот еще, может кому пригодится"
https://t.me/AargauUkraine,2022-03-27 08:57:40+00:00,"Да-да, хороший вариант предлагать черещ чат и группы по месту. Так как вчера приехали в цюрих, а там такая огромная очередь одна. То есть даже если просто хочешь взять пакет с съедой и подгузники - надо выстоять. Они говорили, что до 14. Но там было так много людей, что я не уверена, что все попали..."
https://t.me/AargauUkraine,2022-03-27 08:59:34+00:00,"Сегодня «магазин» для украинцев в Винтернуре. Много одежды, обуви и всего необходимого для взрослых и детей🇺🇦"
https://t.me/AargauUkraine,2022-03-27 08:59:52+00:00,"Смотрите, вот ещё, вдруг там меньше людей,  конечно нужно время на поездку"
https://t.me/AargauUkraine,2022-03-27 10:56:54+00:00,"Также если кому-то НУЖНЫ вещи, особенно для детей - пишите рост-размер, так проще найти вам тоже по знакомым если что."
https://t.me/AargauUkraine,2022-03-27 11:56:43+00:00,"Друзья, можно ли без оплаты и не нарушая ездить в соседний город поездом на курсы английского? Статуc S еще не дали. Только присали подтверждение, что анкеты моей семьи на статус S получены."
https://t.me/AargauUkraine,2022-03-27 12:03:50+00:00,"Діють наступні проїзні документи:

Дозвіл для осіб, які мають статус осіб, що потребують захисту «S»;

Тимчасовий дозвіл, що діє до одержання дозволу статусу «S»;

Заява на тимчасовий дозвіл для статусу особи, що потребує захисту («статус S»)"
https://t.me/AargauUkraine,2022-03-27 12:04:36+00:00,"Informationen zu Flüchtenden aus der Ukraine - Alliance SwissPass
https://www.allianceswisspass.ch/de/tarife-vorschriften/tarifmassnahmen/Fluechtende-aus-der-Ukraine-duerfen-Schweizer-oeV-gratis-nutzen"
https://t.me/AargauUkraine,2022-03-27 12:04:37+00:00,"Андрей,  вот отсюда информация"
https://t.me/AargauUkraine,2022-03-27 12:06:17+00:00,Спасибо Вам🙏
https://t.me/AargauUkraine,2022-03-27 12:13:48+00:00,"Есть беженцы, которые живут недалеко от самого города Аарау? Дайте адрес, я бы вещи привезла"
https://t.me/AargauUkraine,2022-03-27 12:17:04+00:00,"Вещи детские, взрослые, или вы можете собрать, дайте пожалуйста больше конкретики! 🙏🏻"
https://t.me/AargauUkraine,2022-03-27 12:23:14+00:00,"здравствуйте,может кто-то может отдать бесплатно или за адекватные деньги продать каремат🙏🏽Еглисвиль и рядышком"
https://t.me/AargauUkraine,2022-03-27 12:25:23+00:00,"У меня есть в Аарау (точнее Buchs, но это супер рядом и на вокзал Аарау мне не лень)"
https://t.me/AargauUkraine,2022-03-27 13:27:58+00:00,"Это все ещё sbb и относится к швейцарской зоне 
На вокзале в waldshut билет покупается тоже в швейцарском автомате. 
Если проезд по Швейцарии бесплатный, то эта поездка тоже возможна"
